Model,MDO3024
-3.150400e-06,1.11
-3.149600e-06,1.15
-3.148800e-06,1.15
-3.148000e-06,1.13
-3.147200e-06,1.13
-3.146400e-06,1.13
-3.145600e-06,1.13
-3.144800e-06,1.13
-3.144000e-06,1.15
-3.143200e-06,1.17
-3.142400e-06,1.15
-3.141600e-06,1.13
-3.140800e-06,1.13
-3.140000e-06,1.09
-3.139200e-06,1.11
-3.138400e-06,1.11
-3.137600e-06,1.11
-3.136800e-06,1.11
-3.136000e-06,1.11
-3.135200e-06,1.11
-3.134400e-06,1.11
-3.133600e-06,1.09
-3.132800e-06,1.11
-3.132000e-06,1.11
-3.131200e-06,1.09
-3.130400e-06,1.09
-3.129600e-06,1.09
-3.128800e-06,1.11
-3.128000e-06,1.09
-3.127200e-06,1.07
-3.126400e-06,1.09
-3.125600e-06,1.09
-3.124800e-06,1.07
-3.124000e-06,1.07
-3.123200e-06,1.09
-3.122400e-06,1.05
-3.121600e-06,1.09
-3.120800e-06,1.07
-3.120000e-06,1.07
-3.119200e-06,1.05
-3.118400e-06,1.05
-3.117600e-06,1.07
-3.116800e-06,1.05
-3.116000e-06,1.05
-3.115200e-06,1.05
-3.114400e-06,1.05
-3.113600e-06,1.05
-3.112800e-06,1.05
-3.112000e-06,1.03
-3.111200e-06,1.05
-3.110400e-06,1.05
-3.109600e-06,1.05
-3.108800e-06,1.03
-3.108000e-06,1.05
-3.107200e-06,1.05
-3.106400e-06,1.03
-3.105600e-06,1.03
-3.104800e-06,1.03
-3.104000e-06,1.03
-3.103200e-06,1.05
-3.102400e-06,1.03
-3.101600e-06,1.01
-3.100800e-06,1.03
-3.100000e-06,1.03
-3.099200e-06,1.01
-3.098400e-06,1.03
-3.097600e-06,1.03
-3.096800e-06,1.01
-3.096000e-06,1.03
-3.095200e-06,1.01
-3.094400e-06,0.99
-3.093600e-06,0.99
-3.092800e-06,1.01
-3.092000e-06,1.01
-3.091200e-06,1.01
-3.090400e-06,1.01
-3.089600e-06,0.99
-3.088800e-06,0.99
-3.088000e-06,0.99
-3.087200e-06,0.99
-3.086400e-06,0.99
-3.085600e-06,1.01
-3.084800e-06,0.99
-3.084000e-06,0.97
-3.083200e-06,0.95
-3.082400e-06,0.97
-3.081600e-06,0.99
-3.080800e-06,0.97
-3.080000e-06,0.99
-3.079200e-06,0.93
-3.078400e-06,0.95
-3.077600e-06,0.95
-3.076800e-06,0.95
-3.076000e-06,0.93
-3.075200e-06,0.97
-3.074400e-06,0.95
-3.073600e-06,0.95
-3.072800e-06,0.95
-3.072000e-06,0.95
-3.071200e-06,0.93
-3.070400e-06,0.95
-3.069600e-06,0.93
-3.068800e-06,0.91
-3.068000e-06,0.95
-3.067200e-06,0.93
-3.066400e-06,0.93
-3.065600e-06,0.95
-3.064800e-06,0.93
-3.064000e-06,0.93
-3.063200e-06,0.93
-3.062400e-06,0.93
-3.061600e-06,0.93
-3.060800e-06,0.91
-3.060000e-06,0.91
-3.059200e-06,0.93
-3.058400e-06,0.91
-3.057600e-06,0.91
-3.056800e-06,0.89
-3.056000e-06,0.89
-3.055200e-06,0.89
-3.054400e-06,0.89
-3.053600e-06,0.89
-3.052800e-06,0.91
-3.052000e-06,0.89
-3.051200e-06,0.89
-3.050400e-06,0.89
-3.049600e-06,0.87
-3.048800e-06,0.89
-3.048000e-06,0.89
-3.047200e-06,0.87
-3.046400e-06,0.87
-3.045600e-06,0.89
-3.044800e-06,0.87
-3.044000e-06,0.85
-3.043200e-06,0.87
-3.042400e-06,0.85
-3.041600e-06,0.85
-3.040800e-06,0.87
-3.040000e-06,0.87
-3.039200e-06,0.85
-3.038400e-06,0.85
-3.037600e-06,0.85
-3.036800e-06,0.85
-3.036000e-06,0.87
-3.035200e-06,0.87
-3.034400e-06,0.87
-3.033600e-06,0.83
-3.032800e-06,0.83
-3.032000e-06,0.83
-3.031200e-06,0.83
-3.030400e-06,0.85
-3.029600e-06,0.83
-3.028800e-06,0.81
-3.028000e-06,0.83
-3.027200e-06,0.85
-3.026400e-06,0.83
-3.025600e-06,0.83
-3.024800e-06,0.83
-3.024000e-06,0.81
-3.023200e-06,0.81
-3.022400e-06,0.81
-3.021600e-06,0.81
-3.020800e-06,0.79
-3.020000e-06,0.81
-3.019200e-06,0.81
-3.018400e-06,0.81
-3.017600e-06,0.81
-3.016800e-06,0.81
-3.016000e-06,0.81
-3.015200e-06,0.81
-3.014400e-06,0.81
-3.013600e-06,0.81
-3.012800e-06,0.79
-3.012000e-06,0.81
-3.011200e-06,0.81
-3.010400e-06,0.79
-3.009600e-06,0.79
-3.008800e-06,0.79
-3.008000e-06,0.79
-3.007200e-06,0.79
-3.006400e-06,0.79
-3.005600e-06,0.77
-3.004800e-06,0.77
-3.004000e-06,0.75
-3.003200e-06,0.77
-3.002400e-06,0.77
-3.001600e-06,0.77
-3.000800e-06,0.79
-3.000000e-06,0.77
-2.999200e-06,0.75
-2.998400e-06,0.75
-2.997600e-06,0.75
-2.996800e-06,0.73
-2.996000e-06,0.73
-2.995200e-06,0.75
-2.994400e-06,0.75
-2.993600e-06,0.75
-2.992800e-06,0.75
-2.992000e-06,0.75
-2.991200e-06,0.73
-2.990400e-06,0.75
-2.989600e-06,0.75
-2.988800e-06,0.73
-2.988000e-06,0.73
-2.987200e-06,0.73
-2.986400e-06,0.73
-2.985600e-06,0.75
-2.984800e-06,0.71
-2.984000e-06,0.71
-2.983200e-06,0.73
-2.982400e-06,0.73
-2.981600e-06,0.71
-2.980800e-06,0.71
-2.980000e-06,0.71
-2.979200e-06,0.71
-2.978400e-06,0.73
-2.977600e-06,0.71
-2.976800e-06,0.69
-2.976000e-06,0.71
-2.975200e-06,0.71
-2.974400e-06,0.69
-2.973600e-06,0.69
-2.972800e-06,0.69
-2.972000e-06,0.67
-2.971200e-06,0.69
-2.970400e-06,0.67
-2.969600e-06,0.69
-2.968800e-06,0.65
-2.968000e-06,0.69
-2.967200e-06,0.67
-2.966400e-06,0.69
-2.965600e-06,0.65
-2.964800e-06,0.67
-2.964000e-06,0.67
-2.963200e-06,0.65
-2.962400e-06,0.67
-2.961600e-06,0.65
-2.960800e-06,0.65
-2.960000e-06,0.65
-2.959200e-06,0.65
-2.958400e-06,0.65
-2.957600e-06,0.65
-2.956800e-06,0.63
-2.956000e-06,0.63
-2.955200e-06,0.65
-2.954400e-06,0.65
-2.953600e-06,0.65
-2.952800e-06,0.63
-2.952000e-06,0.65
-2.951200e-06,0.63
-2.950400e-06,0.63
-2.949600e-06,0.63
-2.948800e-06,0.63
-2.948000e-06,0.63
-2.947200e-06,0.61
-2.946400e-06,0.61
-2.945600e-06,0.59
-2.944800e-06,0.63
-2.944000e-06,0.61
-2.943200e-06,0.63
-2.942400e-06,0.63
-2.941600e-06,0.61
-2.940800e-06,0.63
-2.940000e-06,0.61
-2.939200e-06,0.61
-2.938400e-06,0.61
-2.937600e-06,0.59
-2.936800e-06,0.59
-2.936000e-06,0.59
-2.935200e-06,0.59
-2.934400e-06,0.59
-2.933600e-06,0.59
-2.932800e-06,0.61
-2.932000e-06,0.59
-2.931200e-06,0.61
-2.930400e-06,0.59
-2.929600e-06,0.57
-2.928800e-06,0.59
-2.928000e-06,0.59
-2.927200e-06,0.57
-2.926400e-06,0.55
-2.925600e-06,0.59
-2.924800e-06,0.57
-2.924000e-06,0.57
-2.923200e-06,0.55
-2.922400e-06,0.57
-2.921600e-06,0.55
-2.920800e-06,0.57
-2.920000e-06,0.57
-2.919200e-06,0.55
-2.918400e-06,0.55
-2.917600e-06,0.53
-2.916800e-06,0.55
-2.916000e-06,0.55
-2.915200e-06,0.57
-2.914400e-06,0.53
-2.913600e-06,0.55
-2.912800e-06,0.55
-2.912000e-06,0.55
-2.911200e-06,0.53
-2.910400e-06,0.55
-2.909600e-06,0.53
-2.908800e-06,0.53
-2.908000e-06,0.53
-2.907200e-06,0.53
-2.906400e-06,0.55
-2.905600e-06,0.53
-2.904800e-06,0.51
-2.904000e-06,0.53
-2.903200e-06,0.51
-2.902400e-06,0.51
-2.901600e-06,0.53
-2.900800e-06,0.53
-2.900000e-06,0.51
-2.899200e-06,0.51
-2.898400e-06,0.49
-2.897600e-06,0.53
-2.896800e-06,0.51
-2.896000e-06,0.51
-2.895200e-06,0.51
-2.894400e-06,0.49
-2.893600e-06,0.51
-2.892800e-06,0.49
-2.892000e-06,0.49
-2.891200e-06,0.49
-2.890400e-06,0.47
-2.889600e-06,0.49
-2.888800e-06,0.49
-2.888000e-06,0.49
-2.887200e-06,0.51
-2.886400e-06,0.49
-2.885600e-06,0.49
-2.884800e-06,0.49
-2.884000e-06,0.47
-2.883200e-06,0.49
-2.882400e-06,0.49
-2.881600e-06,0.47
-2.880800e-06,0.49
-2.880000e-06,0.47
-2.879200e-06,0.47
-2.878400e-06,0.47
-2.877600e-06,0.49
-2.876800e-06,0.49
-2.876000e-06,0.47
-2.875200e-06,0.47
-2.874400e-06,0.47
-2.873600e-06,0.47
-2.872800e-06,0.47
-2.872000e-06,0.47
-2.871200e-06,0.43
-2.870400e-06,0.47
-2.869600e-06,0.45
-2.868800e-06,0.47
-2.868000e-06,0.45
-2.867200e-06,0.45
-2.866400e-06,0.45
-2.865600e-06,0.45
-2.864800e-06,0.45
-2.864000e-06,0.43
-2.863200e-06,0.45
-2.862400e-06,0.45
-2.861600e-06,0.45
-2.860800e-06,0.43
-2.860000e-06,0.41
-2.859200e-06,0.43
-2.858400e-06,0.43
-2.857600e-06,0.41
-2.856800e-06,0.41
-2.856000e-06,0.41
-2.855200e-06,0.43
-2.854400e-06,0.41
-2.853600e-06,0.43
-2.852800e-06,0.43
-2.852000e-06,0.41
-2.851200e-06,0.41
-2.850400e-06,0.43
-2.849600e-06,0.41
-2.848800e-06,0.41
-2.848000e-06,0.39
-2.847200e-06,0.43
-2.846400e-06,0.41
-2.845600e-06,0.41
-2.844800e-06,0.41
-2.844000e-06,0.41
-2.843200e-06,0.39
-2.842400e-06,0.37
-2.841600e-06,0.37
-2.840800e-06,0.39
-2.840000e-06,0.39
-2.839200e-06,0.41
-2.838400e-06,0.41
-2.837600e-06,0.39
-2.836800e-06,0.41
-2.836000e-06,0.39
-2.835200e-06,0.37
-2.834400e-06,0.35
-2.833600e-06,0.39
-2.832800e-06,0.39
-2.832000e-06,0.37
-2.831200e-06,0.37
-2.830400e-06,0.35
-2.829600e-06,0.37
-2.828800e-06,0.37
-2.828000e-06,0.37
-2.827200e-06,0.35
-2.826400e-06,0.37
-2.825600e-06,0.35
-2.824800e-06,0.37
-2.824000e-06,0.37
-2.823200e-06,0.35
-2.822400e-06,0.37
-2.821600e-06,0.37
-2.820800e-06,0.35
-2.820000e-06,0.35
-2.819200e-06,0.33
-2.818400e-06,0.35
-2.817600e-06,0.35
-2.816800e-06,0.33
-2.816000e-06,0.31
-2.815200e-06,0.33
-2.814400e-06,0.33
-2.813600e-06,0.33
-2.812800e-06,0.31
-2.812000e-06,0.31
-2.811200e-06,0.35
-2.810400e-06,0.33
-2.809600e-06,0.33
-2.808800e-06,0.33
-2.808000e-06,0.33
-2.807200e-06,0.33
-2.806400e-06,0.33
-2.805600e-06,0.33
-2.804800e-06,0.31
-2.804000e-06,0.31
-2.803200e-06,0.31
-2.802400e-06,0.31
-2.801600e-06,0.31
-2.800800e-06,0.29
-2.800000e-06,0.31
-2.799200e-06,0.29
-2.798400e-06,0.31
-2.797600e-06,0.29
-2.796800e-06,0.31
-2.796000e-06,0.31
-2.795200e-06,0.29
-2.794400e-06,0.29
-2.793600e-06,0.31
-2.792800e-06,0.31
-2.792000e-06,0.29
-2.791200e-06,0.31
-2.790400e-06,0.27
-2.789600e-06,0.29
-2.788800e-06,0.27
-2.788000e-06,0.29
-2.787200e-06,0.27
-2.786400e-06,0.27
-2.785600e-06,0.25
-2.784800e-06,0.27
-2.784000e-06,0.27
-2.783200e-06,0.27
-2.782400e-06,0.27
-2.781600e-06,0.25
-2.780800e-06,0.25
-2.780000e-06,0.25
-2.779200e-06,0.27
-2.778400e-06,0.27
-2.777600e-06,0.27
-2.776800e-06,0.25
-2.776000e-06,0.27
-2.775200e-06,0.29
-2.774400e-06,0.25
-2.773600e-06,0.27
-2.772800e-06,0.27
-2.772000e-06,0.25
-2.771200e-06,0.27
-2.770400e-06,0.25
-2.769600e-06,0.23
-2.768800e-06,0.25
-2.768000e-06,0.23
-2.767200e-06,0.25
-2.766400e-06,0.25
-2.765600e-06,0.21
-2.764800e-06,0.25
-2.764000e-06,0.25
-2.763200e-06,0.23
-2.762400e-06,0.23
-2.761600e-06,0.25
-2.760800e-06,0.23
-2.760000e-06,0.25
-2.759200e-06,0.23
-2.758400e-06,0.23
-2.757600e-06,0.25
-2.756800e-06,0.27
-2.756000e-06,0.23
-2.755200e-06,0.23
-2.754400e-06,0.21
-2.753600e-06,0.21
-2.752800e-06,0.23
-2.752000e-06,0.21
-2.751200e-06,0.21
-2.750400e-06,0.21
-2.749600e-06,0.23
-2.748800e-06,0.21
-2.748000e-06,0.23
-2.747200e-06,0.21
-2.746400e-06,0.21
-2.745600e-06,0.19
-2.744800e-06,0.21
-2.744000e-06,0.21
-2.743200e-06,0.21
-2.742400e-06,0.21
-2.741600e-06,0.21
-2.740800e-06,0.21
-2.740000e-06,0.17
-2.739200e-06,0.19
-2.738400e-06,0.21
-2.737600e-06,0.21
-2.736800e-06,0.19
-2.736000e-06,0.21
-2.735200e-06,0.21
-2.734400e-06,0.19
-2.733600e-06,0.19
-2.732800e-06,0.19
-2.732000e-06,0.17
-2.731200e-06,0.17
-2.730400e-06,0.19
-2.729600e-06,0.19
-2.728800e-06,0.17
-2.728000e-06,0.17
-2.727200e-06,0.17
-2.726400e-06,0.19
-2.725600e-06,0.19
-2.724800e-06,0.17
-2.724000e-06,0.17
-2.723200e-06,0.17
-2.722400e-06,0.17
-2.721600e-06,0.17
-2.720800e-06,0.17
-2.720000e-06,0.19
-2.719200e-06,0.15
-2.718400e-06,0.17
-2.717600e-06,0.17
-2.716800e-06,0.17
-2.716000e-06,0.17
-2.715200e-06,0.15
-2.714400e-06,0.17
-2.713600e-06,0.17
-2.712800e-06,0.15
-2.712000e-06,0.15
-2.711200e-06,0.15
-2.710400e-06,0.15
-2.709600e-06,0.15
-2.708800e-06,0.15
-2.708000e-06,0.17
-2.707200e-06,0.17
-2.706400e-06,0.15
-2.705600e-06,0.15
-2.704800e-06,0.15
-2.704000e-06,0.15
-2.703200e-06,0.15
-2.702400e-06,0.15
-2.701600e-06,0.15
-2.700800e-06,0.15
-2.700000e-06,0.15
-2.699200e-06,0.15
-2.698400e-06,0.15
-2.697600e-06,0.13
-2.696800e-06,0.15
-2.696000e-06,0.15
-2.695200e-06,0.13
-2.694400e-06,0.13
-2.693600e-06,0.13
-2.692800e-06,0.13
-2.692000e-06,0.13
-2.691200e-06,0.13
-2.690400e-06,0.15
-2.689600e-06,0.13
-2.688800e-06,0.13
-2.688000e-06,0.15
-2.687200e-06,0.13
-2.686400e-06,0.13
-2.685600e-06,0.11
-2.684800e-06,0.13
-2.684000e-06,0.11
-2.683200e-06,0.11
-2.682400e-06,0.11
-2.681600e-06,0.11
-2.680800e-06,0.09
-2.680000e-06,0.11
-2.679200e-06,0.11
-2.678400e-06,0.09
-2.677600e-06,0.09
-2.676800e-06,0.13
-2.676000e-06,0.13
-2.675200e-06,0.11
-2.674400e-06,0.11
-2.673600e-06,0.11
-2.672800e-06,0.11
-2.672000e-06,0.11
-2.671200e-06,0.11
-2.670400e-06,0.09
-2.669600e-06,0.13
-2.668800e-06,0.09
-2.668000e-06,0.11
-2.667200e-06,0.09
-2.666400e-06,0.09
-2.665600e-06,0.09
-2.664800e-06,0.11
-2.664000e-06,0.09
-2.663200e-06,0.09
-2.662400e-06,0.09
-2.661600e-06,0.09
-2.660800e-06,0.09
-2.660000e-06,0.13
-2.659200e-06,0.11
-2.658400e-06,0.09
-2.657600e-06,0.11
-2.656800e-06,0.07
-2.656000e-06,0.09
-2.655200e-06,0.09
-2.654400e-06,0.11
-2.653600e-06,0.09
-2.652800e-06,0.09
-2.652000e-06,0.09
-2.651200e-06,0.09
-2.650400e-06,0.09
-2.649600e-06,0.07
-2.648800e-06,0.09
-2.648000e-06,0.09
-2.647200e-06,0.09
-2.646400e-06,0.09
-2.645600e-06,0.09
-2.644800e-06,0.09
-2.644000e-06,0.09
-2.643200e-06,0.09
-2.642400e-06,0.09
-2.641600e-06,0.09
-2.640800e-06,0.09
-2.640000e-06,0.07
-2.639200e-06,0.07
-2.638400e-06,0.07
-2.637600e-06,0.07
-2.636800e-06,0.07
-2.636000e-06,0.07
-2.635200e-06,0.09
-2.634400e-06,0.07
-2.633600e-06,0.07
-2.632800e-06,0.07
-2.632000e-06,0.07
-2.631200e-06,0.09
-2.630400e-06,0.09
-2.629600e-06,0.07
-2.628800e-06,0.07
-2.628000e-06,0.07
-2.627200e-06,0.05
-2.626400e-06,0.07
-2.625600e-06,0.07
-2.624800e-06,0.05
-2.624000e-06,0.07
-2.623200e-06,0.09
-2.622400e-06,0.07
-2.621600e-06,0.07
-2.620800e-06,0.05
-2.620000e-06,0.09
-2.619200e-06,0.07
-2.618400e-06,0.07
-2.617600e-06,0.07
-2.616800e-06,0.07
-2.616000e-06,0.07
-2.615200e-06,0.07
-2.614400e-06,0.07
-2.613600e-06,0.07
-2.612800e-06,0.05
-2.612000e-06,0.05
-2.611200e-06,0.07
-2.610400e-06,0.07
-2.609600e-06,0.07
-2.608800e-06,0.05
-2.608000e-06,0.07
-2.607200e-06,0.03
-2.606400e-06,0.05
-2.605600e-06,0.07
-2.604800e-06,0.05
-2.604000e-06,0.07
-2.603200e-06,0.05
-2.602400e-06,0.05
-2.601600e-06,0.07
-2.600800e-06,0.07
-2.600000e-06,0.05
-2.599200e-06,0.05
-2.598400e-06,0.05
-2.597600e-06,0.05
-2.596800e-06,0.05
-2.596000e-06,0.05
-2.595200e-06,0.05
-2.594400e-06,0.05
-2.593600e-06,0.03
-2.592800e-06,0.05
-2.592000e-06,0.05
-2.591200e-06,0.05
-2.590400e-06,0.03
-2.589600e-06,0.05
-2.588800e-06,0.07
-2.588000e-06,0.03
-2.587200e-06,0.03
-2.586400e-06,0.05
-2.585600e-06,0.03
-2.584800e-06,0.03
-2.584000e-06,0.07
-2.583200e-06,0.03
-2.582400e-06,0.03
-2.581600e-06,0.05
-2.580800e-06,0.03
-2.580000e-06,0.07
-2.579200e-06,0.03
-2.578400e-06,0.03
-2.577600e-06,0.05
-2.576800e-06,0.05
-2.576000e-06,0.03
-2.575200e-06,0.05
-2.574400e-06,0.05
-2.573600e-06,0.05
-2.572800e-06,0.05
-2.572000e-06,0.05
-2.571200e-06,0.01
-2.570400e-06,0.05
-2.569600e-06,0.03
-2.568800e-06,0.05
-2.568000e-06,0.03
-2.567200e-06,0.03
-2.566400e-06,0.01
-2.565600e-06,0.03
-2.564800e-06,0.01
-2.564000e-06,0.01
-2.563200e-06,0.03
-2.562400e-06,0.03
-2.561600e-06,0.03
-2.560800e-06,0.01
-2.560000e-06,0.01
-2.559200e-06,0.01
-2.558400e-06,0.01
-2.557600e-06,-0.01
-2.556800e-06,-0.01
-2.556000e-06,0.01
-2.555200e-06,0.01
-2.554400e-06,-0.01
-2.553600e-06,-0.01
-2.552800e-06,0.01
-2.552000e-06,-0.01
-2.551200e-06,-0.01
-2.550400e-06,-0.01
-2.549600e-06,0.01
-2.548800e-06,0.01
-2.548000e-06,-0.01
-2.547200e-06,0.01
-2.546400e-06,-0.01
-2.545600e-06,0.01
-2.544800e-06,-0.01
-2.544000e-06,0.01
-2.543200e-06,0.03
-2.542400e-06,0.01
-2.541600e-06,0.01
-2.540800e-06,0.01
-2.540000e-06,0.01
-2.539200e-06,0.01
-2.538400e-06,0.01
-2.537600e-06,0.01
-2.536800e-06,0.01
-2.536000e-06,-0.01
-2.535200e-06,-0.01
-2.534400e-06,0.01
-2.533600e-06,0.01
-2.532800e-06,0.01
-2.532000e-06,0.01
-2.531200e-06,0.01
-2.530400e-06,-0.01
-2.529600e-06,0.01
-2.528800e-06,0.03
-2.528000e-06,0.03
-2.527200e-06,0.01
-2.526400e-06,-0.01
-2.525600e-06,0.01
-2.524800e-06,0.01
-2.524000e-06,0.01
-2.523200e-06,0.01
-2.522400e-06,-0.01
-2.521600e-06,0.01
-2.520800e-06,0.01
-2.520000e-06,0.01
-2.519200e-06,0.03
-2.518400e-06,0.01
-2.517600e-06,0.01
-2.516800e-06,0.03
-2.516000e-06,0.01
-2.515200e-06,0.01
-2.514400e-06,0.03
-2.513600e-06,0.01
-2.512800e-06,0.03
-2.512000e-06,0.01
-2.511200e-06,0.01
-2.510400e-06,0.03
-2.509600e-06,0.01
-2.508800e-06,0.01
-2.508000e-06,0.03
-2.507200e-06,0.01
-2.506400e-06,0.03
-2.505600e-06,0.03
-2.504800e-06,0.03
-2.504000e-06,0.01
-2.503200e-06,0.05
-2.502400e-06,0.03
-2.501600e-06,0.03
-2.500800e-06,0.03
-2.500000e-06,0.03
-2.499200e-06,0.01
-2.498400e-06,0.03
-2.497600e-06,0.03
-2.496800e-06,0.01
-2.496000e-06,0.03
-2.495200e-06,0.03
-2.494400e-06,0.01
-2.493600e-06,0.03
-2.492800e-06,0.03
-2.492000e-06,0.03
-2.491200e-06,0.01
-2.490400e-06,0.03
-2.489600e-06,0.03
-2.488800e-06,0.03
-2.488000e-06,0.03
-2.487200e-06,0.01
-2.486400e-06,0.01
-2.485600e-06,0.03
-2.484800e-06,0.03
-2.484000e-06,0.03
-2.483200e-06,0.03
-2.482400e-06,0.05
-2.481600e-06,0.05
-2.480800e-06,0.05
-2.480000e-06,0.05
-2.479200e-06,0.03
-2.478400e-06,0.05
-2.477600e-06,0.05
-2.476800e-06,0.01
-2.476000e-06,0.01
-2.475200e-06,0.03
-2.474400e-06,0.05
-2.473600e-06,0.05
-2.472800e-06,0.05
-2.472000e-06,0.05
-2.471200e-06,0.05
-2.470400e-06,0.05
-2.469600e-06,0.03
-2.468800e-06,0.03
-2.468000e-06,0.05
-2.467200e-06,0.05
-2.466400e-06,0.03
-2.465600e-06,0.09
-2.464800e-06,0.05
-2.464000e-06,0.07
-2.463200e-06,0.07
-2.462400e-06,0.07
-2.461600e-06,0.09
-2.460800e-06,0.07
-2.460000e-06,0.09
-2.459200e-06,0.07
-2.458400e-06,0.07
-2.457600e-06,0.07
-2.456800e-06,0.09
-2.456000e-06,0.11
-2.455200e-06,0.09
-2.454400e-06,0.11
-2.453600e-06,0.07
-2.452800e-06,0.09
-2.452000e-06,0.09
-2.451200e-06,0.11
-2.450400e-06,0.09
-2.449600e-06,0.09
-2.448800e-06,0.11
-2.448000e-06,0.09
-2.447200e-06,0.09
-2.446400e-06,0.09
-2.445600e-06,0.09
-2.444800e-06,0.07
-2.444000e-06,0.09
-2.443200e-06,0.11
-2.442400e-06,0.09
-2.441600e-06,0.09
-2.440800e-06,0.09
-2.440000e-06,0.09
-2.439200e-06,0.09
-2.438400e-06,0.09
-2.437600e-06,0.11
-2.436800e-06,0.11
-2.436000e-06,0.09
-2.435200e-06,0.11
-2.434400e-06,0.09
-2.433600e-06,0.11
-2.432800e-06,0.11
-2.432000e-06,0.09
-2.431200e-06,0.09
-2.430400e-06,0.11
-2.429600e-06,0.11
-2.428800e-06,0.11
-2.428000e-06,0.09
-2.427200e-06,0.13
-2.426400e-06,0.11
-2.425600e-06,0.13
-2.424800e-06,0.09
-2.424000e-06,0.11
-2.423200e-06,0.11
-2.422400e-06,0.13
-2.421600e-06,0.13
-2.420800e-06,0.11
-2.420000e-06,0.11
-2.419200e-06,0.13
-2.418400e-06,0.09
-2.417600e-06,0.13
-2.416800e-06,0.11
-2.416000e-06,0.13
-2.415200e-06,0.13
-2.414400e-06,0.13
-2.413600e-06,0.13
-2.412800e-06,0.11
-2.412000e-06,0.11
-2.411200e-06,0.13
-2.410400e-06,0.11
-2.409600e-06,0.09
-2.408800e-06,0.13
-2.408000e-06,0.13
-2.407200e-06,0.11
-2.406400e-06,0.11
-2.405600e-06,0.13
-2.404800e-06,0.11
-2.404000e-06,0.11
-2.403200e-06,0.13
-2.402400e-06,0.15
-2.401600e-06,0.11
-2.400800e-06,0.13
-2.400000e-06,0.11
-2.399200e-06,0.13
-2.398400e-06,0.13
-2.397600e-06,0.15
-2.396800e-06,0.13
-2.396000e-06,0.11
-2.395200e-06,0.13
-2.394400e-06,0.13
-2.393600e-06,0.15
-2.392800e-06,0.15
-2.392000e-06,0.13
-2.391200e-06,0.13
-2.390400e-06,0.09
-2.389600e-06,0.13
-2.388800e-06,0.13
-2.388000e-06,0.15
-2.387200e-06,0.13
-2.386400e-06,0.13
-2.385600e-06,0.13
-2.384800e-06,0.13
-2.384000e-06,0.13
-2.383200e-06,0.15
-2.382400e-06,0.13
-2.381600e-06,0.13
-2.380800e-06,0.15
-2.380000e-06,0.17
-2.379200e-06,0.17
-2.378400e-06,0.15
-2.377600e-06,0.15
-2.376800e-06,0.15
-2.376000e-06,0.15
-2.375200e-06,0.15
-2.374400e-06,0.13
-2.373600e-06,0.13
-2.372800e-06,0.13
-2.372000e-06,0.15
-2.371200e-06,0.17
-2.370400e-06,0.15
-2.369600e-06,0.15
-2.368800e-06,0.15
-2.368000e-06,0.15
-2.367200e-06,0.15
-2.366400e-06,0.15
-2.365600e-06,0.15
-2.364800e-06,0.17
-2.364000e-06,0.15
-2.363200e-06,0.15
-2.362400e-06,0.17
-2.361600e-06,0.13
-2.360800e-06,0.15
-2.360000e-06,0.15
-2.359200e-06,0.15
-2.358400e-06,0.17
-2.357600e-06,0.17
-2.356800e-06,0.15
-2.356000e-06,0.19
-2.355200e-06,0.17
-2.354400e-06,0.15
-2.353600e-06,0.15
-2.352800e-06,0.17
-2.352000e-06,0.15
-2.351200e-06,0.17
-2.350400e-06,0.17
-2.349600e-06,0.19
-2.348800e-06,0.17
-2.348000e-06,0.17
-2.347200e-06,0.17
-2.346400e-06,0.17
-2.345600e-06,0.17
-2.344800e-06,0.17
-2.344000e-06,0.17
-2.343200e-06,0.17
-2.342400e-06,0.17
-2.341600e-06,0.17
-2.340800e-06,0.17
-2.340000e-06,0.17
-2.339200e-06,0.19
-2.338400e-06,0.19
-2.337600e-06,0.19
-2.336800e-06,0.17
-2.336000e-06,0.21
-2.335200e-06,0.19
-2.334400e-06,0.19
-2.333600e-06,0.19
-2.332800e-06,0.19
-2.332000e-06,0.19
-2.331200e-06,0.21
-2.330400e-06,0.19
-2.329600e-06,0.21
-2.328800e-06,0.19
-2.328000e-06,0.19
-2.327200e-06,0.21
-2.326400e-06,0.21
-2.325600e-06,0.21
-2.324800e-06,0.21
-2.324000e-06,0.21
-2.323200e-06,0.23
-2.322400e-06,0.21
-2.321600e-06,0.21
-2.320800e-06,0.21
-2.320000e-06,0.19
-2.319200e-06,0.23
-2.318400e-06,0.23
-2.317600e-06,0.23
-2.316800e-06,0.23
-2.316000e-06,0.21
-2.315200e-06,0.21
-2.314400e-06,0.23
-2.313600e-06,0.21
-2.312800e-06,0.23
-2.312000e-06,0.23
-2.311200e-06,0.23
-2.310400e-06,0.25
-2.309600e-06,0.23
-2.308800e-06,0.25
-2.308000e-06,0.23
-2.307200e-06,0.27
-2.306400e-06,0.25
-2.305600e-06,0.23
-2.304800e-06,0.25
-2.304000e-06,0.25
-2.303200e-06,0.23
-2.302400e-06,0.25
-2.301600e-06,0.25
-2.300800e-06,0.23
-2.300000e-06,0.27
-2.299200e-06,0.25
-2.298400e-06,0.23
-2.297600e-06,0.23
-2.296800e-06,0.25
-2.296000e-06,0.25
-2.295200e-06,0.25
-2.294400e-06,0.25
-2.293600e-06,0.25
-2.292800e-06,0.27
-2.292000e-06,0.25
-2.291200e-06,0.25
